Rk_x,Player,Age_x,Team,Pos,G_x,GS_x,MPG,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Awards_x,Player-additional_x,Rk_y,Age_y,Pos_y,G_y,GS_y,MP_y,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Awards_y,Player-additional_y,Rk,Tm,Salary,VORP_norm,BPM_norm,TS%_norm,WS_norm,PTS_norm,MPG_norm,AST_norm,TRB_norm,PER_norm,STL_norm,BLK_norm,Score,ValuePerMillion
325.0,Grant Williams,27.0,CHO,PF,36.0,3.0,19.8,2.2,5.1,0.426,1.4,3.7,0.388,0.7,1.4,0.531,0.568,1.2,1.5,0.815,1.3,2.7,3.9,1.6,0.5,0.5,0.9,1.6,7.0,,willigr01,341.0,27.0,PF,36.0,3.0,711.0,12.9,0.609,0.732,0.295,7.4,15.0,11.3,10.6,1.2,2.3,13.0,14.1,1.1,0.8,1.9,0.131,0.6,1.0,1.6,0.7,,willigr01,135,CHO,13645500.0,0.3137254901960784,0.47682119205298007,0.6434426229508198,0.2173913043478261,0.1953125,0.3904382470119522,0.21818181818181823,0.2087912087912088,0.26492537313432835,0.19999999999999998,0.2631578947368421,0.3087625815397303,0.11814549019457254
326.0,Patrick Williams,24.0,CHI,PF,72.0,6.0,20.5,2.5,6.6,0.372,1.3,3.8,0.347,1.2,2.8,0.407,0.472,0.8,1.0,0.72,0.7,2.3,3.0,1.5,0.7,0.4,1.0,1.3,7.0,,willipa01,169.0,24.0,PF,72.0,6.0,1474.0,8.2,0.494,0.573,0.157,3.6,11.8,7.7,9.4,1.6,1.5,12.8,16.6,-1.1,1.0,-0.1,-0.005,-3.4,-1.1,-4.5,-0.9,,willipa01,106,CHI,18000000.0,0.0,0.07284768211920528,0.17213114754098358,0.0,0.1953125,0.4183266932270916,0.2,0.10989010989010989,0.08955223880597013,0.3333333333333333,0.2105263157894737,0.11201836658706164,0.038755695104285566
327.0,Javonte Green,32.0,DET,SG,82.0,6.0,17.6,2.3,5.0,0.447,1.1,3.0,0.381,1.1,2.0,0.545,0.56,1.3,1.5,0.84,0.8,2.0,2.8,0.7,1.2,0.3,0.5,1.3,6.9,,greenja02,177.0,32.0,SG,82.0,6.0,1446.0,14.1,0.607,0.597,0.302,4.9,12.8,8.9,5.0,3.4,1.7,8.8,14.8,2.0,2.7,4.7,0.156,-0.3,2.4,2.1,1.5,,greenja02,389,DET,2296274.0,0.5263157894736842,0.7580645161290324,0.6113744075829385,0.6236559139784947,0.16091954022988506,0.2839506172839507,0.018518518518518514,0.31034482758620685,0.43589743589743596,0.5555555555555556,0.23076923076923075,0.4510559158229219,0.5425989780770982
328.0,Moritz Wagner,28.0,ORL,C,36.0,0.0,11.9,2.3,5.4,0.426,0.6,1.9,0.314,1.7,3.5,0.488,0.482,1.6,2.0,0.819,0.8,2.4,3.2,0.8,0.4,0.1,0.5,1.6,6.9,,wagnemo01,401.0,28.0,C,36.0,0.0,427.0,15.3,0.545,0.359,0.369,7.0,23.2,15.0,9.7,1.7,0.4,7.7,24.3,0.4,0.6,0.9,0.104,-1.4,-0.8,-2.2,0.0,,wagnemo01,263,ORL,5000000.0,0.07070707070707072,0.1921182266009852,0.1132812500000001,0.04109589041095891,0.1475409836065574,0.06530612244897958,0.04807692307692309,0.03960396039603963,0.23076923076923087,0.23076923076923084,0.0,0.11906704188726633,0.07398051267923118
331.0,Keon Ellis,26.0,2TM,SG,72.0,11.0,20.5,2.3,5.3,0.44,1.3,3.5,0.363,1.1,1.8,0.586,0.559,0.7,1.0,0.729,0.5,1.3,1.9,1.0,1.2,0.6,0.6,1.9,6.7,,elliske01,167.0,26.0,SG,72.0,11.0,1478.0,10.8,0.579,0.654,0.182,2.8,7.3,5.1,6.3,2.7,2.9,9.0,13.0,1.0,1.2,2.2,0.072,-1.8,1.3,-0.5,0.6,,elliske01,357,CLE,2301587.0,0.3684210526315789,0.5483870967741936,0.4786729857819905,0.35483870967741943,0.1532567049808429,0.40329218106995884,0.07407407407407407,0.15517241379310343,0.22435897435897445,0.5555555555555556,0.4615384615384615,0.34956821121170734,0.41934822311331743
332.0,Isaiah Jackson,24.0,2TM,C,55.0,14.0,16.5,2.7,4.3,0.637,0.0,0.1,0.0,2.7,4.3,0.645,0.637,1.2,1.9,0.648,2.1,3.2,5.3,0.9,0.7,0.9,1.1,2.7,6.7,,jacksis01,300.0,24.0,C,55.0,14.0,908.0,17.3,0.653,0.013,0.443,13.6,21.8,17.7,8.5,1.9,4.8,17.0,16.2,1.4,1.2,2.6,0.139,-1.9,0.8,-1.2,0.2,,jacksis01,209,LAC,7600000.0,0.09090909090909091,0.2413793103448276,0.53515625,0.15753424657534248,0.13934426229508198,0.2530612244897959,0.05769230769230771,0.2475247524752475,0.32126696832579194,0.46153846153846156,0.26666666666666666,0.19964950460777348,0.0984393053487678
333.0,Cole Anthony,25.0,MIL,PG,35.0,0.0,15.1,2.8,6.6,0.424,0.6,2.1,0.306,2.2,4.5,0.478,0.472,0.5,0.7,0.615,0.5,2.0,2.5,3.5,0.6,0.3,1.9,2.1,6.7,,anthoco01,375.0,25.0,PG,35.0,0.0,527.0,10.7,0.483,0.312,0.113,3.5,15.1,9.3,34.8,1.9,2.1,21.1,25.8,-0.9,0.4,-0.5,-0.042,-3.9,-0.9,-4.7,-0.4,,anthoco01,293,MEM,5996274.0,0.12765957446808512,0.13684210526315788,0.21888412017167375,0.06547619047619048,0.12131147540983607,0.17921146953405018,0.2727272727272727,0.2054794520547945,0.17283950617283947,0.11111111111111106,0.37499999999999994,0.147395451854048,0.08229149798319754
334.0,Kevin Love,37.0,UTA,PF,37.0,5.0,16.6,2.1,5.4,0.397,1.4,3.8,0.373,0.7,1.5,0.456,0.53,1.0,1.2,0.841,1.5,4.3,5.8,1.8,0.4,0.2,0.8,1.5,6.7,,loveke01,361.0,37.0,PF,37.0,5.0,613.0,14.7,0.568,0.714,0.221,9.5,28.9,18.9,14.6,1.1,1.4,12.1,16.6,0.8,0.3,1.1,0.088,1.1,-0.9,0.2,0.3,,loveke01,284,UTA,4150000.0,0.2352941176470588,0.3841059602649007,0.47540983606557363,0.13043478260869568,0.18359375,0.2629482071713148,0.2545454545454545,0.4175824175824176,0.33208955223880593,0.13333333333333333,0.10526315789473685,0.24606070828052393,0.17290370828407803
335.0,Robert Williams,28.0,POR,C,59.0,1.0,17.1,3.0,4.2,0.708,0.2,0.4,0.391,2.8,3.8,0.74,0.726,0.6,1.0,0.596,2.4,4.6,7.0,1.0,0.6,1.5,0.8,1.3,6.7,,williro04,276.0,28.0,C,59.0,1.0,1008.0,22.1,0.722,0.092,0.228,14.9,29.9,22.3,8.9,1.7,7.7,15.1,13.1,2.4,2.0,4.5,0.213,2.0,2.4,4.5,1.7,,williro04,139,POR,13285713.0,0.24242424242424246,0.5221674876847291,0.8046874999999998,0.28767123287671237,0.13934426229508198,0.2775510204081633,0.06730769230769232,0.4158415841584158,0.5384615384615387,0.3846153846153847,0.4666666666666666,0.32983983015047436,0.12751428510082344
337.0,Jamal Shead,23.0,TOR,PG,82.0,12.0,22.6,2.3,6.1,0.367,1.0,3.2,0.321,1.2,3.0,0.417,0.45,1.1,1.4,0.784,0.3,1.4,1.7,5.4,0.9,0.2,1.4,2.0,6.6,6MOY-12,sheadja01,105.0,23.0,PG,82.0,12.0,1852.0,10.5,0.491,0.52,0.23,1.6,7.2,4.4,30.6,2.0,0.8,16.8,15.5,0.8,2.0,2.7,0.07,-2.3,0.0,-2.3,-0.1,6MOY-12,sheadja01,427,TOR,1955377.0,0.15957446808510636,0.2631578947368421,0.25321888412017163,0.255952380952381,0.11803278688524589,0.4480286738351255,0.4886363636363637,0.09589041095890409,0.1646090534979424,0.27777777777777773,0.25,0.19648320186458765,0.2930035474270758
338.0,Oso Ighodaro,23.0,PHO,PF,82.0,24.0,22.0,2.9,4.5,0.653,0.0,0.0,0.0,2.9,4.5,0.655,0.653,0.6,1.4,0.453,1.7,3.4,5.1,2.3,0.9,0.7,1.2,2.7,6.5,,ighodos01,112.0,23.0,PF,82.0,24.0,1808.0,13.8,0.636,0.003,0.32,8.2,17.8,12.8,14.2,2.0,3.0,19.5,12.2,2.1,2.6,4.7,0.125,-2.2,2.3,0.1,0.9,,ighodos01,428,PHO,1955377.0,0.3529411764705882,0.37748344370860926,0.7540983606557379,0.5217391304347826,0.17578125,0.4780876494023904,0.34545454545454546,0.3406593406593406,0.29850746268656714,0.4666666666666666,0.3684210526315789,0.35573539539378124,0.5304867378310834
339.0,Luke Kornet,30.0,SAS,C,68.0,25.0,21.0,2.6,4.0,0.643,0.0,0.0,,2.6,4.0,0.643,0.643,1.4,1.7,0.825,2.7,3.4,6.1,1.9,0.5,1.0,0.4,1.8,6.5,,kornelu01,183.0,30.0,C,68.0,25.0,1430.0,17.9,0.689,0.0,0.419,14.0,17.0,15.5,11.3,1.1,4.0,8.0,10.3,4.6,2.3,6.9,0.231,1.6,2.1,3.6,2.0,,kornelu01,159,SAS,11000000.0,0.27272727272727276,0.47783251231527096,0.6757812499999997,0.452054794520548,0.13114754098360656,0.43673469387755104,0.15384615384615385,0.3267326732673267,0.34841628959276016,0.30769230769230776,0.3,0.3129220861465903,0.13049864591517657
340.0,Drake Powell,20.0,BRK,SG,63.0,24.0,21.0,2.3,5.7,0.402,0.8,2.9,0.28,1.5,2.8,0.528,0.473,1.1,1.2,0.896,0.3,1.4,1.8,1.4,0.6,0.2,1.0,1.4,6.5,,poweldr01,210.0,20.0,SG,63.0,24.0,1320.0,7.3,0.521,0.508,0.215,1.8,8.4,4.9,10.3,1.3,1.0,13.3,14.9,-0.5,0.5,-0.1,-0.003,-4.6,-1.3,-6.0,-1.3,,poweldr01,306,BRK,3372240.0,0.035087719298245605,0.10483870967741936,0.203791469194313,0.10752688172043012,0.14559386973180075,0.42386831275720166,0.14814814814814814,0.13793103448275862,0.0,0.2222222222222222,0.15384615384615385,0.1074460986555041,0.08839101095037084
341.0,Trendon Watford,25.0,PHI,PF,53.0,7.0,16.3,2.6,5.1,0.515,0.2,0.9,0.2,2.4,4.1,0.587,0.534,1.1,1.5,0.779,0.7,2.6,3.3,2.5,0.3,0.4,1.2,2.0,6.5,,watfotr01,312.0,25.0,PF,53.0,7.0,864.0,13.1,0.573,0.187,0.287,4.7,17.5,11.0,21.8,0.9,2.4,17.5,17.9,0.6,0.8,1.4,0.078,-2.2,0.2,-1.9,0.0,,watfotr01,345,PHI,2461463.0,0.1764705882352941,0.24503311258278143,0.4959016393442622,0.16304347826086957,0.17578125,0.250996015936255,0.38181818181818183,0.14285714285714285,0.27238805970149255,0.06666666666666665,0.2105263157894737,0.2080197789106567,0.23093912739194022
342.0,Kenrich Williams,31.0,OKC,PF,56.0,2.0,15.3,2.5,5.3,0.473,0.9,2.3,0.388,1.6,3.0,0.539,0.557,0.6,0.9,0.635,1.1,2.3,3.3,1.4,0.6,0.1,0.8,1.1,6.5,,willike04,316.0,31.0,PF,56.0,2.0,855.0,14.2,0.569,0.436,0.176,7.8,15.6,11.9,12.7,1.8,0.6,11.9,18.3,0.8,1.5,2.3,0.13,-0.1,0.3,0.2,0.5,,willike04,215,OKC,7163000.0,0.2745098039215686,0.3841059602649007,0.47950819672131134,0.2608695652173913,0.17578125,0.21115537848605578,0.1818181818181818,0.14285714285714285,0.3134328358208955,0.26666666666666666,0.052631578947368425,0.26453013028306827,0.13435230289153424
343.0,Jevon Carter,30.0,2TM,PG,53.0,1.0,16.4,2.3,5.8,0.401,1.5,4.1,0.363,0.8,1.7,0.489,0.528,0.3,0.4,0.789,0.3,1.4,1.7,1.6,0.8,0.2,0.7,1.1,6.4,,carteje01,311.0,30.0,PG,53.0,1.0,867.0,10.7,0.537,0.7,0.062,1.8,9.6,5.6,14.0,2.2,1.0,10.2,17.0,0.1,0.8,0.9,0.052,-1.4,0.4,-1.1,0.2,,carteje01,219,CHI,7680524.0,0.19148936170212766,0.32631578947368417,0.4506437768240344,0.1488095238095238,0.11147540983606559,0.2258064516129032,0.056818181818181816,0.09589041095890409,0.17283950617283947,0.2222222222222222,0.25,0.20410598685104434,0.10011635398720457
344.0,Andre Drummond,32.0,PHI,C,63.0,25.0,19.5,2.5,5.3,0.472,0.5,1.4,0.356,2.0,3.9,0.514,0.519,0.8,1.3,0.631,3.2,5.3,8.4,1.3,0.6,0.8,1.0,2.0,6.4,,drumman01,226.0,32.0,C,63.0,25.0,1231.0,16.4,0.539,0.267,0.249,17.5,29.8,23.6,8.9,1.5,3.7,14.0,14.9,1.5,1.9,3.4,0.133,-0.4,-0.2,-0.6,0.4,,drumman01,262,PHI,5000000.0,0.11111111111111113,0.27093596059113306,0.08984375000000008,0.2123287671232877,0.12704918032786888,0.37551020408163266,0.09615384615384617,0.5544554455445544,0.28054298642533937,0.3846153846153847,0.23333333333333336,0.18422819161379186,0.114467411380391
346.0,Jalen Wilson,25.0,BRK,PF,54.0,2.0,15.9,2.0,5.1,0.396,1.0,2.8,0.355,1.0,2.3,0.444,0.493,1.3,1.8,0.719,0.3,1.8,2.1,0.9,0.4,0.0,0.7,1.6,6.4,,wilsoja03,314.0,25.0,PF,54.0,2.0,859.0,8.7,0.536,0.547,0.345,2.2,13.9,7.7,9.0,1.3,0.2,10.6,18.2,-0.2,0.4,0.2,0.012,-3.6,-2.1,-5.6,-0.8,,wilsoja03,409,BRK,2221677.0,0.019607843137254895,0.0,0.3442622950819674,0.03260869565217392,0.171875,0.2350597609561753,0.09090909090909091,0.010989010989010999,0.10820895522388058,0.13333333333333333,0.0,0.08932184487160977,0.11189535453254901
347.0,Rob Dillingham,21.0,2TM,PG,65.0,0.0,14.9,2.5,6.3,0.396,0.6,2.0,0.316,1.9,4.3,0.434,0.447,0.6,0.8,0.745,0.3,1.7,2.0,2.2,0.7,0.1,1.5,1.8,6.3,,dilliro01,286.0,21.0,PG,65.0,0.0,970.0,7.7,0.469,0.323,0.133,2.1,12.2,7.2,20.6,2.3,0.5,18.6,23.1,-2.0,0.9,-1.1,-0.056,-6.3,-0.9,-7.3,-1.3,,dilliro01,225,CHI,6576120.0,0.03191489361702128,0.0,0.15879828326180245,0.02976190476190476,0.10819672131147541,0.1720430107526882,0.125,0.136986301369863,0.04938271604938272,0.1666666666666666,0.125,0.07036132190534392,0.03735778078247325
348.0,Tyrese Martin,26.0,2TM,SG,46.0,6.0,16.9,2.4,6.0,0.394,1.2,3.6,0.321,1.2,2.4,0.5,0.489,0.4,0.6,0.679,0.7,1.8,2.5,1.7,0.5,0.1,0.9,0.7,6.3,,martity01,330.0,26.0,SG,46.0,6.0,777.0,10.3,0.501,0.596,0.101,4.8,12.9,8.6,15.6,1.6,0.7,12.1,18.4,-0.3,0.4,0.1,0.006,-2.0,-1.4,-3.4,-0.3,,martity01,420,BRK,2191897.0,0.21052631578947367,0.3145161290322581,0.109004739336493,0.12903225806451615,0.1379310344827586,0.25514403292181065,0.20370370370370372,0.25862068965517243,0.1923076923076924,0.16666666666666666,0.07692307692307693,0.18879133825249073,0.24056980873713563
349.0,Kyle Anderson,32.0,3TM,SF,43.0,5.0,19.8,2.5,4.7,0.53,0.1,0.3,0.364,2.4,4.4,0.539,0.54,1.1,1.6,0.706,1.0,2.5,3.5,2.9,1.0,0.6,0.9,2.2,6.2,,anderky01,317.0,32.0,SF,43.0,5.0,853.0,13.7,0.573,0.054,0.337,5.4,13.8,9.6,19.4,2.5,2.8,14.4,13.2,1.0,0.8,1.9,0.105,-1.3,1.7,0.4,0.5,,anderky01,182,MEM,9219512.0,0.26153846153846155,0.392,0.5290322580645158,0.1851851851851852,0.09274193548387098,0.36641221374045807,0.3333333333333333,0.24444444444444446,0.2755102040816326,0.4444444444444445,0.5,0.2780915741151292,0.12519191752728445
350.0,Thomas Bryant,28.0,CLE,C,60.0,1.0,12.2,2.3,4.5,0.506,0.8,2.2,0.359,1.5,2.3,0.647,0.594,0.9,1.1,0.803,1.0,2.4,3.4,0.6,0.3,0.4,0.5,1.3,6.2,,bryanth01,336.0,28.0,C,60.0,1.0,732.0,17.2,0.625,0.491,0.247,8.9,21.9,15.4,6.3,1.2,3.4,8.6,18.6,1.4,0.9,2.3,0.153,0.8,-0.7,0.1,0.4,,bryanth01,393,CLE,2296274.0,0.11111111111111113,0.3054187192118227,0.42578124999999994,0.136986301369863,0.11885245901639346,0.07755102040816322,0.028846153846153848,0.0594059405940594,0.31674208144796384,0.15384615384615385,0.10000000000000002,0.16958369703935525,0.20400118363199682
351.0,Alex Caruso,31.0,OKC,SG,56.0,0.0,18.2,2.3,5.4,0.423,0.9,3.2,0.293,1.3,2.1,0.622,0.512,0.7,0.9,0.804,0.5,2.3,2.8,2.0,1.3,0.3,0.9,1.2,6.2,,carusal01,273.0,31.0,SG,56.0,0.0,1020.0,12.8,0.54,0.603,0.17,3.1,13.0,8.2,14.1,3.4,1.6,13.0,15.7,0.3,2.2,2.5,0.12,-1.4,3.3,1.9,1.0,,carusal01,103,OKC,18102000.0,0.43859649122807015,0.7419354838709677,0.293838862559242,0.38709677419354843,0.13409961685823754,0.30864197530864196,0.25925925925925924,0.31034482758620685,0.35256410256410264,0.6111111111111112,0.23076923076923075,0.3813515516420678,0.1316811457570171
352.0,Kasparas Jakučionis,19.0,MIA,PG,53.0,12.0,17.8,1.9,4.5,0.429,1.2,2.9,0.423,0.7,1.5,0.439,0.567,1.1,1.2,0.879,0.8,1.8,2.6,2.6,0.6,0.1,0.9,1.9,6.2,,jakucka01,291.0,19.0,PG,53.0,12.0,945.0,11.9,0.614,0.655,0.277,4.7,10.5,7.6,18.1,1.6,0.7,15.8,13.7,1.4,0.9,2.3,0.114,-1.0,0.6,-0.4,0.4,,jakucka01,297,MIA,3658800.0,0.2127659574468085,0.36315789473684207,0.781115879828326,0.23214285714285712,0.10491803278688525,0.2759856630824373,0.17045454545454544,0.2191780821917808,0.22222222222222224,0.11111111111111106,0.125,0.23025747891790307,0.17751231676974366
356.0,Gradey Dick,22.0,TOR,SG,76.0,1.0,14.0,2.1,5.1,0.419,0.7,2.4,0.301,1.4,2.6,0.53,0.492,1.0,1.2,0.875,0.6,1.4,1.9,0.7,0.6,0.1,0.6,1.3,6.0,,dickgr01,269.0,22.0,SG,76.0,1.0,1067.0,10.7,0.538,0.484,0.229,4.4,11.3,7.8,6.5,2.1,0.6,9.2,18.7,0.2,1.3,1.4,0.064,-3.2,-0.4,-3.6,-0.4,,dickgr01,265,TOR,4990560.0,0.1929824561403509,0.29838709677419356,0.28436018957346,0.2688172043010753,0.1264367816091954,0.1358024691358025,0.018518518518518514,0.15517241379310343,0.21794871794871795,0.2222222222222222,0.07692307692307693,0.1938710555510349,0.12060046737288703
357.0,Justin Edwards,22.0,PHI,SF,64.0,12.0,15.3,2.2,5.0,0.447,1.0,2.8,0.372,1.2,2.2,0.543,0.552,0.5,0.6,0.846,0.4,1.1,1.5,1.3,0.8,0.2,0.6,1.4,6.0,,edwarju01,283.0,22.0,SF,64.0,12.0,977.0,12.1,0.572,0.563,0.122,2.9,7.7,5.2,11.5,2.7,1.1,9.6,16.1,0.8,0.9,1.7,0.086,-1.8,0.6,-1.3,0.2,,edwarju01,422,PHI,2048494.0,0.21538461538461537,0.256,0.52258064516129,0.16666666666666669,0.08467741935483872,0.19465648854961837,0.12000000000000001,0.022222222222222216,0.19387755102040813,0.33333333333333337,0.1,0.20316971104316933,0.2833193778925884
359.0,Tidjane Salaün,20.0,CHO,PF,37.0,0.0,15.5,2.2,4.3,0.503,1.0,2.2,0.434,1.2,2.1,0.579,0.616,0.7,1.1,0.65,0.7,3.3,4.0,0.7,0.4,0.2,0.7,1.5,6.0,,salauti01,364.0,20.0,PF,37.0,0.0,575.0,12.9,0.629,0.522,0.252,5.2,23.7,14.6,6.6,1.4,1.1,12.8,14.9,0.6,0.8,1.4,0.117,-1.2,0.4,-0.8,0.2,,salauti01,206,CHO,7863240.0,0.2156862745098039,0.31788079470198677,0.725409836065574,0.16304347826086957,0.15625,0.21912350597609562,0.054545454545454536,0.21978021978021978,0.26492537313432835,0.13333333333333333,0.10526315789473685,0.23232947843859333,0.11266105175406896
360.0,Goga Bitadze,26.0,ORL,C,64.0,3.0,15.2,2.4,3.5,0.676,0.0,0.2,0.182,2.3,3.3,0.701,0.68,1.1,1.5,0.711,2.1,2.9,5.0,1.3,0.6,1.0,0.7,2.1,5.9,,bitadgo01,285.0,26.0,C,64.0,3.0,972.0,20.1,0.7,0.049,0.431,15.6,21.2,18.4,12.5,1.8,5.7,13.8,13.5,2.8,1.6,4.4,0.218,0.8,2.0,2.8,1.2,,bitadgo01,196,ORL,8333333.0,0.19191919191919193,0.438423645320197,0.7187499999999998,0.28082191780821925,0.10655737704918035,0.19999999999999998,0.09615384615384617,0.21782178217821782,0.4479638009049775,0.3846153846153847,0.3,0.27133130232525093,0.12797055781582217
362.0,Kobe Brown,26.0,2TM,PF,61.0,10.0,15.8,2.1,4.4,0.469,0.9,2.3,0.374,1.2,2.2,0.568,0.565,0.8,1.0,0.797,1.1,1.9,3.0,1.3,0.4,0.2,0.9,1.1,5.8,,brownko01,289.0,26.0,PF,61.0,10.0,963.0,12.0,0.594,0.513,0.218,7.8,13.6,10.7,11.6,1.2,1.1,15.1,15.6,0.8,0.6,1.3,0.066,-1.2,-1.4,-2.7,-0.2,,brownko01,338,IND,2654880.0,0.1372549019607843,0.1920529801324503,0.5819672131147541,0.1521739130434783,0.14843749999999997,0.2310756972111554,0.16363636363636364,0.10989010989010989,0.23134328358208955,0.13333333333333333,0.10526315789473685,0.18025700778760137,0.18461399859699662
363.0,Nick Richards,28.0,2TM,C,48.0,6.0,14.6,2.1,4.2,0.512,0.1,0.4,0.278,2.0,3.8,0.536,0.525,1.4,2.1,0.644,1.6,3.5,5.1,0.3,0.2,0.7,1.2,1.8,5.8,,richani01,342.0,28.0,C,48.0,6.0,701.0,11.9,0.562,0.09,0.502,11.8,25.6,18.7,3.2,0.7,4.1,19.4,18.2,-0.2,0.8,0.6,0.04,-4.9,-1.2,-6.1,-0.7,,richani01,264,CHI,5000000.0,0.0,0.0,0.17968750000000017,0.02054794520547945,0.10245901639344263,0.17551020408163265,0.0,0.22772277227722768,0.07692307692307698,0.07692307692307694,0.19999999999999998,0.060817547281505686,0.037788066760230436
364.0,Steven Adams,32.0,HOU,C,32.0,11.0,22.8,2.2,4.3,0.504,0.0,0.0,,2.2,4.3,0.504,0.504,1.5,2.5,0.58,4.5,4.1,8.6,1.5,0.7,0.6,1.1,1.7,5.8,,adamsst01,337.0,32.0,C,32.0,11.0,730.0,15.8,0.535,0.0,0.583,22.3,19.6,21.0,8.3,1.5,2.5,16.7,12.1,1.1,1.0,2.1,0.141,-0.1,-0.3,-0.5,0.3,,adamsst01,124,HOU,14130434.0,0.10101010101010102,0.27586206896551724,0.07421875000000007,0.12328767123287672,0.10245901639344263,0.5102040816326532,0.11538461538461539,0.5742574257425742,0.25339366515837114,0.46153846153846156,0.16666666666666666,0.17556669359814564,0.06629333701006176
366.0,Ryan Dunn,23.0,PHO,SF,70.0,16.0,19.4,2.3,5.2,0.453,0.8,2.4,0.331,1.5,2.8,0.56,0.53,0.3,0.7,0.489,1.4,2.8,4.2,1.5,0.9,0.4,0.8,1.9,5.8,,dunnry01,201.0,23.0,SF,70.0,16.0,1355.0,11.7,0.532,0.467,0.13,7.8,16.8,12.2,10.3,2.2,2.0,12.8,13.7,0.7,1.9,2.6,0.093,-2.1,1.2,-0.9,0.4,,dunnry01,337,PHO,2657760.0,0.24615384615384617,0.28800000000000003,0.26451612903225824,0.25000000000000006,0.07661290322580644,0.3511450381679389,0.14666666666666667,0.32222222222222224,0.17346938775510198,0.38888888888888884,0.30000000000000004,0.22535086837897195,0.23054182587822628
367.0,Anthony Gill,33.0,WAS,PF,55.0,8.0,17.3,2.5,3.9,0.628,0.3,0.9,0.354,2.1,3.0,0.707,0.667,0.6,0.8,0.739,1.1,1.8,2.9,1.3,0.6,0.4,0.7,1.6,5.8,,gillan01,290.0,33.0,PF,55.0,8.0,951.0,13.4,0.682,0.223,0.214,6.4,11.5,8.9,10.0,1.5,1.9,13.3,11.9,1.6,0.1,1.7,0.087,-1.3,-1.3,-2.6,-0.2,,gillan01,361,WAS,2296274.0,0.1372549019607843,0.1986754966887417,0.9426229508196725,0.1956521739130435,0.14843749999999997,0.2908366533864542,0.16363636363636364,0.0989010989010989,0.2835820895522388,0.26666666666666666,0.2105263157894737,0.2212677123391381,0.26617461468747783
368.0,Kris Murray,25.0,POR,SF,57.0,15.0,23.4,2.3,4.8,0.467,0.6,2.1,0.279,1.7,2.7,0.617,0.529,0.7,1.0,0.684,1.6,2.0,3.6,1.4,0.9,0.4,0.8,1.6,5.8,,murrakr01,207.0,25.0,SF,57.0,15.0,1333.0,9.6,0.55,0.442,0.207,7.2,9.6,8.4,8.1,1.8,1.5,13.5,10.6,0.9,1.3,2.2,0.079,-2.3,0.8,-1.5,0.2,,murrakr01,313,POR,3132000.0,0.21538461538461537,0.24,0.38064516129032283,0.21296296296296302,0.07661290322580644,0.5038167938931297,0.13333333333333333,0.25555555555555554,0.06632653061224485,0.38888888888888884,0.30000000000000004,0.21065553944276638,0.18451497486263144
369.0,Matisse Thybulle,28.0,POR,SG,30.0,0.0,16.0,1.9,4.5,0.433,1.2,3.1,0.398,0.7,1.4,0.512,0.571,0.7,0.8,0.84,0.6,1.4,2.0,0.9,2.0,0.5,0.9,1.4,5.8,,thybuma01,389.0,28.0,SG,30.0,0.0,480.0,14.5,0.6,0.694,0.187,3.8,9.6,6.7,7.7,6.0,3.0,16.2,14.7,0.2,1.0,1.3,0.126,-1.7,6.1,4.4,0.8,,thybuma01,154,POR,11550000.0,0.40350877192982454,0.9435483870967742,0.5781990521327015,0.2580645161290323,0.11877394636015323,0.2181069958847737,0.05555555555555556,0.1724137931034483,0.4615384615384616,1.0,0.3846153846153846,0.4274408417490874,0.17470200103811398
371.0,Dean Wade,29.0,CLE,PF,59.0,38.0,22.3,2.1,4.7,0.439,1.2,3.3,0.362,0.9,1.4,0.622,0.567,0.5,0.6,0.711,0.9,3.3,4.2,1.5,0.7,0.4,0.3,1.5,5.8,,wadede01,212.0,29.0,PF,59.0,38.0,1318.0,10.9,0.58,0.705,0.137,4.4,16.1,10.3,8.3,1.6,1.7,5.1,9.9,1.7,1.4,3.1,0.114,-0.8,1.0,0.2,0.7,,wadede01,223,CLE,6623456.0,0.3137254901960784,0.3841059602649007,0.5245901639344261,0.3478260869565218,0.14843749999999997,0.4900398406374502,0.2,0.2417582417582418,0.1902985074626866,0.3333333333333333,0.2105263157894737,0.2922476553739464,0.1545779027899528
374.0,Karlo Matković,24.0,NOP,PF,62.0,2.0,14.7,2.3,3.8,0.604,0.6,1.5,0.422,1.7,2.3,0.717,0.685,0.5,0.7,0.732,1.2,2.5,3.7,0.8,0.4,0.9,0.5,1.7,5.7,,matkoka01,297.0,24.0,PF,62.0,2.0,912.0,16.5,0.696,0.383,0.174,8.4,18.8,13.5,7.7,1.3,5.6,11.8,13.1,1.8,0.9,2.7,0.141,0.2,0.4,0.7,0.6,,matkoka01,430,NOP,1955377.0,0.2941176470588235,0.41721854304635764,1.0,0.3043478260869566,0.14453125,0.18725099601593623,0.07272727272727274,0.18681318681318684,0.39925373134328357,0.13333333333333333,0.4736842105263158,0.3184254722076794,0.4748486998511567
